ProductTitle;ProductId;SkuId;TermDuration;BillingPlan;Segment;Currency;UnitPrice;ERP Price;CD ID;Unique CD ID
Dynamics 365 Customer Insights Journeys T3 Interacted People - (Non-Profit Pricing);CFQ7TTC0N13S;19;P1Y;Monthly;Charity;GBP;1089,72;1210,92;CFQ7TTC0N13S-19-P1Y-Monthly-Charity;CFQ7TTC0N13S-19-P1Y-Monthly-Charity
Dynamics 365 Customer Insights Journeys T2 Interacted People;CFQ7TTC0N13S;4;P1Y;Annual;Commercial;GBP;2214,72;2768,4;CFQ7TTC0N13S-4-P1Y-Annual-Commercial;CFQ7TTC0N13S-4-P1Y-Annual-Commercial
Dynamics 365 Customer Insights Data T3 Unified People - (Education Faculty Pricing);CFQ7TTC0N13S;001L;P3Y;Monthly;Education;GBP;11989,08;15985,44;CFQ7TTC0N13S-001L-P3Y-Monthly-Education;CFQ7TTC0N13S-001L-P3Y-Monthly-Education
Dynamics 365 Customer Insights - (Non-Profit Pricing);CFQ7TTC0N13S;000S;P1Y;Monthly;Charity;GBP;3705,96;4117,68;CFQ7TTC0N13S-000S-P1Y-Monthly-Charity;CFQ7TTC0N13S-000S-P1Y-Monthly-Charity
Dynamics 365 Customer Insights Data T2 Unified People;CFQ7TTC0N13S;5;P1M;Monthly;Commercial;GBP;1038,06;1384,08;CFQ7TTC0N13S-5-P1M-Monthly-Commercial;CFQ7TTC0N13S-5-P1M-Monthly-Commercial
Dynamics 365 Customer Insights Data T2 Unified People;CFQ7TTC0N13S;5;P3Y;Annual;Commercial;GBP;31141,8;41522,4;CFQ7TTC0N13S-5-P3Y-Annual-Commercial;CFQ7TTC0N13S-5-P3Y-Annual-Commercial
Dynamics 365 Customer Insights User License - (Education Faculty Pricing);CFQ7TTC0N13S;001D;P1Y;Annual;Education;GBP;0;0;CFQ7TTC0N13S-001D-P1Y-Annual-Education;CFQ7TTC0N13S-001D-P1Y-Annual-Education
Dynamics 365 Customer Insights Attach - (Education Faculty Pricing);CFQ7TTC0N13S;17;P1M;Monthly;Education;GBP;380,61;507,48;CFQ7TTC0N13S-17-P1M-Monthly-Education;CFQ7TTC0N13S-17-P1M-Monthly-Education
Dynamics 365 Customer Insights Journeys T2 Interacted People (Educational Faculty Pricing);CFQ7TTC0N13S;000T;P1M;Monthly;Education;GBP;121,82;152,28;CFQ7TTC0N13S-000T-P1M-Monthly-Education;CFQ7TTC0N13S-000T-P1M-Monthly-Education
Dynamics 365 Customer Insights Attach- (Non-Profit Pricing);CFQ7TTC0N13S;16;P3Y;Annual;Charity;GBP;6227,28;6919,2;CFQ7TTC0N13S-16-P3Y-Annual-Charity;CFQ7TTC0N13S-16-P3Y-Annual-Charity
Dynamics 365 Customer Insights Data T3 Unified People;CFQ7TTC0N13S;000G;P1M;Monthly;Commercial;GBP;692,1;922,8;CFQ7TTC0N13S-000G-P1M-Monthly-Commercial;CFQ7TTC0N13S-000G-P1M-Monthly-Commercial
Dynamics 365 Customer Insights Data T1 Unified People - (Education Student Pricing);CFQ7TTC0N13S;001N;P3Y;Monthly;Education;GBP;17440,92;23254,56;CFQ7TTC0N13S-001N-P3Y-Monthly-Education;CFQ7TTC0N13S-001N-P3Y-Monthly-Education
Dynamics 365 Customer Insights Attach - (Education Faculty Pricing);CFQ7TTC0N13S;17;P3Y;Monthly;Education;GBP;11989,08;15985,44;CFQ7TTC0N13S-17-P3Y-Monthly-Education;CFQ7TTC0N13S-17-P3Y-Monthly-Education
Dynamics 365 Customer Insights Journeys T1 Interacted People - (Education Faculty Pricing);CFQ7TTC0N13S;000W;P1Y;Annual;Education;GBP;951,3;1268,4;CFQ7TTC0N13S-000W-P1Y-Annual-Education;CFQ7TTC0N13S-000W-P1Y-Annual-Education
Dynamics 365 Customer Insights - (Education Student Pricing);CFQ7TTC0N13S;000P;P3Y;Triennial;Education;GBP;14118,3;18824,4;CFQ7TTC0N13S-000P-P3Y-Triennial-Education;CFQ7TTC0N13S-000P-P3Y-Triennial-Education
Dynamics 365 Customer Insights Data T3 Unified People - (Education Student Pricing);CFQ7TTC0N13S;001K;P3Y;Triennial;Education;GBP;8305,2;11073,6;CFQ7TTC0N13S-001K-P3Y-Triennial-Education;CFQ7TTC0N13S-001K-P3Y-Triennial-Education
Dynamics 365 Customer Insights Data T3 Unified People;CFQ7TTC0N13S;000G;P3Y;Monthly;Commercial;GBP;21801,24;29068,2;CFQ7TTC0N13S-000G-P3Y-Monthly-Commercial;CFQ7TTC0N13S-000G-P3Y-Monthly-Commercial
Dynamics 365 Customer Insights - (Non-Profit Pricing);CFQ7TTC0N13S;000S;P1Y;Annual;Charity;GBP;3529,44;3921,6;CFQ7TTC0N13S-000S-P1Y-Annual-Charity;CFQ7TTC0N13S-000S-P1Y-Annual-Charity
Dynamics 365 Customer Insights Attach;CFQ7TTC0N13S;000H;P3Y;Triennial;Commercial;GBP;20763;27684;CFQ7TTC0N13S-000H-P3Y-Triennial-Commercial;CFQ7TTC0N13S-000H-P3Y-Triennial-Commercial
Dynamics 365 Customer Insights User License - (Non-Profit Pricing);CFQ7TTC0N13S;001F;P3Y;Triennial;Charity;GBP;0;0;CFQ7TTC0N13S-001F-P3Y-Triennial-Charity;CFQ7TTC0N13S-001F-P3Y-Triennial-Charity
Dynamics 365 Customer Insights Data T3 Unified People;CFQ7TTC0N13S;000G;P1Y;Annual;Commercial;GBP;6921;9228;CFQ7TTC0N13S-000G-P1Y-Annual-Commercial;CFQ7TTC0N13S-000G-P1Y-Annual-Commercial
Dynamics 365 Customer Insights Data T2 Unified People;CFQ7TTC0N13S;5;P3Y;Triennial;Commercial;GBP;31141,8;41522,4;CFQ7TTC0N13S-5-P3Y-Triennial-Commercial;CFQ7TTC0N13S-5-P3Y-Triennial-Commercial
Dynamics 365 Customer Insights Journeys T3 Interacted People;CFQ7TTC0N13S;6;P3Y;Triennial;Commercial;GBP;10381,5;13842;CFQ7TTC0N13S-6-P3Y-Triennial-Commercial;CFQ7TTC0N13S-6-P3Y-Triennial-Commercial
Dynamics 365 Customer Insights Data T1 Unified People - (Education Student Pricing);CFQ7TTC0N13S;001N;P1M;Monthly;Education;GBP;553,68;738,24;CFQ7TTC0N13S-001N-P1M-Monthly-Education;CFQ7TTC0N13S-001N-P1M-Monthly-Education
Dynamics 365 Customer Insights Data T3 Unified People;CFQ7TTC0N13S;000G;P1Y;Monthly;Commercial;GBP;7267,08;9689,4;CFQ7TTC0N13S-000G-P1Y-Monthly-Commercial;CFQ7TTC0N13S-000G-P1Y-Monthly-Commercial
Dynamics 365 Customer Insights Data T3 Unified People - (Education Student Pricing);CFQ7TTC0N13S;001K;P1Y;Monthly;Education;GBP;2906,88;3875,76;CFQ7TTC0N13S-001K-P1Y-Monthly-Education;CFQ7TTC0N13S-001K-P1Y-Monthly-Education
Dynamics 365 Customer Insights Data T3 Unified People - (Education Faculty Pricing);CFQ7TTC0N13S;001L;P3Y;Annual;Education;GBP;11418,3;15224,4;CFQ7TTC0N13S-001L-P3Y-Annual-Education;CFQ7TTC0N13S-001L-P3Y-Annual-Education
Dynamics 365 Customer Insights User License - (Education Student Pricing);CFQ7TTC0N13S;001C;P3Y;Triennial;Education;GBP;0;0;CFQ7TTC0N13S-001C-P3Y-Triennial-Education;CFQ7TTC0N13S-001C-P3Y-Triennial-Education
Dynamics 365 Customer Insights Journeys T3 Interacted People - (Education Student Pricing);CFQ7TTC0N13S;18;P3Y;Monthly;Education;GBP;4360,32;5813,64;CFQ7TTC0N13S-18-P3Y-Monthly-Education;CFQ7TTC0N13S-18-P3Y-Monthly-Education
Dynamics 365 Customer Insights Data T2 Unified People - (Education Student Pricing);CFQ7TTC0N13S;12;P1Y;Annual;Education;GBP;4152,6;5536,8;CFQ7TTC0N13S-12-P1Y-Annual-Education;CFQ7TTC0N13S-12-P1Y-Annual-Education
Dynamics 365 Customer Insights Journeys T3 Interacted People - (Education Faculty Pricing);CFQ7TTC0N13S;001B;P3Y;Monthly;Education;GBP;5996,16;7994,52;CFQ7TTC0N13S-001B-P3Y-Monthly-Education;CFQ7TTC0N13S-001B-P3Y-Monthly-Education
Dynamics 365 Customer Insights - (Education Student Pricing);CFQ7TTC0N13S;000P;P1Y;Monthly;Education;GBP;4941,36;6588,48;CFQ7TTC0N13S-000P-P1Y-Monthly-Education;CFQ7TTC0N13S-000P-P1Y-Monthly-Education
Dynamics 365 Customer Insights Journeys T1 Interacted People;CFQ7TTC0N13S;3;P3Y;Monthly;Commercial;GBP;5448,96;7265,16;CFQ7TTC0N13S-3-P3Y-Monthly-Commercial;CFQ7TTC0N13S-3-P3Y-Monthly-Commercial
Dynamics 365 Customer Insights Journeys T2 Interacted People;CFQ7TTC0N13S;4;P3Y;Monthly;Commercial;GBP;6976,44;8720,64;CFQ7TTC0N13S-4-P3Y-Monthly-Commercial;CFQ7TTC0N13S-4-P3Y-Monthly-Commercial
Dynamics 365 Customer Insights Data T2 Unified People;CFQ7TTC0N13S;5;P3Y;Monthly;Commercial;GBP;32698,8;43598,52;CFQ7TTC0N13S-5-P3Y-Monthly-Commercial;CFQ7TTC0N13S-5-P3Y-Monthly-Commercial
Dynamics 365 Customer Insights Attach;CFQ7TTC0N13S;000H;P1M;Monthly;Commercial;GBP;692,1;922,8;CFQ7TTC0N13S-000H-P1M-Monthly-Commercial;CFQ7TTC0N13S-000H-P1M-Monthly-Commercial
Dynamics 365 Customer Insights Journeys T1 Interacted People - (Non-Profit Pricing);CFQ7TTC0N13S;000X;P1M;Monthly;Charity;GBP;51,95;57,72;CFQ7TTC0N13S-000X-P1M-Monthly-Charity;CFQ7TTC0N13S-000X-P1M-Monthly-Charity
Dynamics 365 Customer Insights Data T2 Unified People - (Education Faculty Pricing);CFQ7TTC0N13S;13;P3Y;Monthly;Education;GBP;17985,24;23980,32;CFQ7TTC0N13S-13-P3Y-Monthly-Education;CFQ7TTC0N13S-13-P3Y-Monthly-Education
Dynamics 365 Customer Insights Journeys T2 Interacted People;CFQ7TTC0N13S;4;P3Y;Triennial;Commercial;GBP;6644,16;8305,2;CFQ7TTC0N13S-4-P3Y-Triennial-Commercial;CFQ7TTC0N13S-4-P3Y-Triennial-Commercial
Dynamics 365 Customer Insights Data T2 Unified People;CFQ7TTC0N13S;5;P1Y;Annual;Commercial;GBP;10380,6;13840,8;CFQ7TTC0N13S-5-P1Y-Annual-Commercial;CFQ7TTC0N13S-5-P1Y-Annual-Commercial
Dynamics 365 Customer Insights Journeys T1 Interacted People - (Education Faculty Pricing);CFQ7TTC0N13S;000W;P1Y;Monthly;Education;GBP;998,88;1331,88;CFQ7TTC0N13S-000W-P1Y-Monthly-Education;CFQ7TTC0N13S-000W-P1Y-Monthly-Education
Dynamics 365 Customer Insights Data T2 Unified People - (Education Student Pricing);CFQ7TTC0N13S;12;P1Y;Monthly;Education;GBP;4360,2;5813,64;CFQ7TTC0N13S-12-P1Y-Monthly-Education;CFQ7TTC0N13S-12-P1Y-Monthly-Education
Dynamics 365 Customer Insights Data T3 Unified People - (Non-Profit Pricing);CFQ7TTC0N13S;001M;P1Y;Monthly;Charity;GBP;2179,56;2421,72;CFQ7TTC0N13S-001M-P1Y-Monthly-Charity;CFQ7TTC0N13S-001M-P1Y-Monthly-Charity
Dynamics 365 Customer Insights Journeys T1 Interacted People - (Non-Profit Pricing);CFQ7TTC0N13S;000X;P3Y;Annual;Charity;GBP;1558,44;1731,6;CFQ7TTC0N13S-000X-P3Y-Annual-Charity;CFQ7TTC0N13S-000X-P3Y-Annual-Charity
Dynamics 365 Customer Insights User License - (Education Faculty Pricing);CFQ7TTC0N13S;001D;P3Y;Annual;Education;GBP;0;0;CFQ7TTC0N13S-001D-P3Y-Annual-Education;CFQ7TTC0N13S-001D-P3Y-Annual-Education
Dynamics 365 Customer Insights Journeys T1 Interacted People;CFQ7TTC0N13S;3;P1M;Monthly;Commercial;GBP;172,98;230,64;CFQ7TTC0N13S-3-P1M-Monthly-Commercial;CFQ7TTC0N13S-3-P1M-Monthly-Commercial
Dynamics 365 Customer Insights;CFQ7TTC0N13S;7;P1Y;Monthly;Commercial;GBP;12353,04;16470,72;CFQ7TTC0N13S-7-P1Y-Monthly-Commercial;CFQ7TTC0N13S-7-P1Y-Monthly-Commercial
Dynamics 365 Customer Insights Data T1 Unified People - (Non-Profit Pricing);CFQ7TTC0N13S;001Q;P1M;Monthly;Charity;GBP;415,26;461,4;CFQ7TTC0N13S-001Q-P1M-Monthly-Charity;CFQ7TTC0N13S-001Q-P1M-Monthly-Charity
Dynamics 365 Customer Insights;CFQ7TTC0N13S;7;P1Y;Annual;Commercial;GBP;11764,8;15686,4;CFQ7TTC0N13S-7-P1Y-Annual-Commercial;CFQ7TTC0N13S-7-P1Y-Annual-Commercial
Dynamics 365 Customer Insights Attach- (Non-Profit Pricing);CFQ7TTC0N13S;16;P3Y;Triennial;Charity;GBP;6227,28;6919,2;CFQ7TTC0N13S-16-P3Y-Triennial-Charity;CFQ7TTC0N13S-16-P3Y-Triennial-Charity
Dynamics 365 Customer Insights Journeys T1 Interacted People - (Non-Profit Pricing);CFQ7TTC0N13S;000X;P3Y;Monthly;Charity;GBP;1636,2;1818,36;CFQ7TTC0N13S-000X-P3Y-Monthly-Charity;CFQ7TTC0N13S-000X-P3Y-Monthly-Charity
Dynamics 365 Customer Insights;CFQ7TTC0N13S;7;P3Y;Monthly;Commercial;GBP;37059,12;49412,16;CFQ7TTC0N13S-7-P3Y-Monthly-Commercial;CFQ7TTC0N13S-7-P3Y-Monthly-Commercial
Dynamics 365 Customer Insights Data T1 Unified People;CFQ7TTC0N13S;9;P1Y;Monthly;Commercial;GBP;14533,2;19377,6;CFQ7TTC0N13S-9-P1Y-Monthly-Commercial;CFQ7TTC0N13S-9-P1Y-Monthly-Commercial
Dynamics 365 Customer Insights Journeys T1 Interacted People - (Education Student Pricing);CFQ7TTC0N13S;000N;P1M;Monthly;Education;GBP;69,21;92,28;CFQ7TTC0N13S-000N-P1M-Monthly-Education;CFQ7TTC0N13S-000N-P1M-Monthly-Education
Dynamics 365 Customer Insights Journeys T1 Interacted People - (Non-Profit Pricing);CFQ7TTC0N13S;000X;P1Y;Annual;Charity;GBP;519,48;577,2;CFQ7TTC0N13S-000X-P1Y-Annual-Charity;CFQ7TTC0N13S-000X-P1Y-Annual-Charity
Dynamics 365 Customer Insights Attach - (Education Faculty Pricing);CFQ7TTC0N13S;17;P1Y;Annual;Education;GBP;3806,1;5074,8;CFQ7TTC0N13S-17-P1Y-Annual-Education;CFQ7TTC0N13S-17-P1Y-Annual-Education
Dynamics 365 Customer Insights Journeys T3 Interacted People;CFQ7TTC0N13S;6;P1Y;Monthly;Commercial;GBP;3633,48;4844,64;CFQ7TTC0N13S-6-P1Y-Monthly-Commercial;CFQ7TTC0N13S-6-P1Y-Monthly-Commercial
Dynamics 365 Customer Insights Data T3 Unified People;CFQ7TTC0N13S;000G;P3Y;Triennial;Commercial;GBP;20763;27684;CFQ7TTC0N13S-000G-P3Y-Triennial-Commercial;CFQ7TTC0N13S-000G-P3Y-Triennial-Commercial
Dynamics 365 Customer Insights Journeys T1 Interacted People - (Education Student Pricing);CFQ7TTC0N13S;000N;P1Y;Monthly;Education;GBP;726,72;969;CFQ7TTC0N13S-000N-P1Y-Monthly-Education;CFQ7TTC0N13S-000N-P1Y-Monthly-Education
Dynamics 365 Customer Insights Journeys T3 Interacted People - (Non-Profit Pricing);CFQ7TTC0N13S;19;P3Y;Triennial;Charity;GBP;3113,64;3459,6;CFQ7TTC0N13S-19-P3Y-Triennial-Charity;CFQ7TTC0N13S-19-P3Y-Triennial-Charity
Dynamics 365 Customer Insights Journeys T1 Interacted People - (Non-Profit Pricing);CFQ7TTC0N13S;000X;P1Y;Monthly;Charity;GBP;545,4;606,12;CFQ7TTC0N13S-000X-P1Y-Monthly-Charity;CFQ7TTC0N13S-000X-P1Y-Monthly-Charity
Dynamics 365 Customer Insights Data T1 Unified People - (Education Student Pricing);CFQ7TTC0N13S;001N;P1Y;Monthly;Education;GBP;5813,64;7751,52;CFQ7TTC0N13S-001N-P1Y-Monthly-Education;CFQ7TTC0N13S-001N-P1Y-Monthly-Education
Dynamics 365 Customer Insights Attach- (Non-Profit Pricing);CFQ7TTC0N13S;16;P3Y;Monthly;Charity;GBP;6538,68;7265,16;CFQ7TTC0N13S-16-P3Y-Monthly-Charity;CFQ7TTC0N13S-16-P3Y-Monthly-Charity
Dynamics 365 Customer Insights Data T3 Unified People - (Education Student Pricing);CFQ7TTC0N13S;001K;P1Y;Annual;Education;GBP;2768,4;3691,2;CFQ7TTC0N13S-001K-P1Y-Annual-Education;CFQ7TTC0N13S-001K-P1Y-Annual-Education
Dynamics 365 Customer Insights Journeys T2 Interacted People (Educational Student Pricing);CFQ7TTC0N13S;000Q;P1Y;Annual;Education;GBP;886,08;1107,6;CFQ7TTC0N13S-000Q-P1Y-Annual-Education;CFQ7TTC0N13S-000Q-P1Y-Annual-Education
Dynamics 365 Customer Insights Data T3 Unified People - (Education Faculty Pricing);CFQ7TTC0N13S;001L;P1M;Monthly;Education;GBP;380,61;507,48;CFQ7TTC0N13S-001L-P1M-Monthly-Education;CFQ7TTC0N13S-001L-P1M-Monthly-Education
Dynamics 365 Customer Insights Attach- (Non-Profit Pricing);CFQ7TTC0N13S;16;P1Y;Annual;Charity;GBP;2075,76;2306,4;CFQ7TTC0N13S-16-P1Y-Annual-Charity;CFQ7TTC0N13S-16-P1Y-Annual-Charity
Dynamics 365 Customer Insights Data T1 Unified People - (Education Faculty Pricing);CFQ7TTC0N13S;001P;P1Y;Monthly;Education;GBP;7993,8;10658,4;CFQ7TTC0N13S-001P-P1Y-Monthly-Education;CFQ7TTC0N13S-001P-P1Y-Monthly-Education
Dynamics 365 Customer Insights Journeys T2 Interacted People (Non-Profit Pricing);CFQ7TTC0N13S;001J;P1Y;Monthly;Charity;GBP;654,36;726,96;CFQ7TTC0N13S-001J-P1Y-Monthly-Charity;CFQ7TTC0N13S-001J-P1Y-Monthly-Charity
Dynamics 365 Customer Insights Data T1 Unified People - (Non-Profit Pricing);CFQ7TTC0N13S;001Q;P3Y;Monthly;Charity;GBP;13080,6;14534,28;CFQ7TTC0N13S-001Q-P3Y-Monthly-Charity;CFQ7TTC0N13S-001Q-P3Y-Monthly-Charity
Dynamics 365 Customer Insights Data T1 Unified People - (Education Faculty Pricing);CFQ7TTC0N13S;001P;P1Y;Annual;Education;GBP;7613,1;10150,8;CFQ7TTC0N13S-001P-P1Y-Annual-Education;CFQ7TTC0N13S-001P-P1Y-Annual-Education
Dynamics 365 Customer Insights Journeys T1 Interacted People - (Education Student Pricing);CFQ7TTC0N13S;000N;P3Y;Triennial;Education;GBP;2076,3;2768,4;CFQ7TTC0N13S-000N-P3Y-Triennial-Education;CFQ7TTC0N13S-000N-P3Y-Triennial-Education
Dynamics 365 Customer Insights Journeys T1 Interacted People - (Education Faculty Pricing);CFQ7TTC0N13S;000W;P3Y;Annual;Education;GBP;2853,9;3805,2;CFQ7TTC0N13S-000W-P3Y-Annual-Education;CFQ7TTC0N13S-000W-P3Y-Annual-Education
Dynamics 365 Customer Insights User License;CFQ7TTC0N13S;1;P1Y;Monthly;Commercial;GBP;0;0;CFQ7TTC0N13S-1-P1Y-Monthly-Commercial;CFQ7TTC0N13S-1-P1Y-Monthly-Commercial
Dynamics 365 Customer Insights - (Education Faculty Pricing);CFQ7TTC0N13S;000R;P1Y;Annual;Education;GBP;6471;8628;CFQ7TTC0N13S-000R-P1Y-Annual-Education;CFQ7TTC0N13S-000R-P1Y-Annual-Education
Dynamics 365 Customer Insights Data T1 Unified People;CFQ7TTC0N13S;9;P1Y;Annual;Commercial;GBP;13841,1;18454,8;CFQ7TTC0N13S-9-P1Y-Annual-Commercial;CFQ7TTC0N13S-9-P1Y-Annual-Commercial
Dynamics 365 Customer Insights - (Non-Profit Pricing);CFQ7TTC0N13S;000S;P3Y;Annual;Charity;GBP;10588,32;11764,8;CFQ7TTC0N13S-000S-P3Y-Annual-Charity;CFQ7TTC0N13S-000S-P3Y-Annual-Charity
Dynamics 365 Customer Insights Data T1 Unified People - (Education Faculty Pricing);CFQ7TTC0N13S;001P;P3Y;Monthly;Education;GBP;23981,4;31975,2;CFQ7TTC0N13S-001P-P3Y-Monthly-Education;CFQ7TTC0N13S-001P-P3Y-Monthly-Education
Dynamics 365 Customer Insights Data T2 Unified People;CFQ7TTC0N13S;5;P1Y;Monthly;Commercial;GBP;10899,6;14532,84;CFQ7TTC0N13S-5-P1Y-Monthly-Commercial;CFQ7TTC0N13S-5-P1Y-Monthly-Commercial
Dynamics 365 Customer Insights - (Education Faculty Pricing);CFQ7TTC0N13S;000R;P3Y;Annual;Education;GBP;19413;25884;CFQ7TTC0N13S-000R-P3Y-Annual-Education;CFQ7TTC0N13S-000R-P3Y-Annual-Education
Dynamics 365 Customer Insights Attach;CFQ7TTC0N13S;000H;P1Y;Monthly;Commercial;GBP;7267,08;9689,4;CFQ7TTC0N13S-000H-P1Y-Monthly-Commercial;CFQ7TTC0N13S-000H-P1Y-Monthly-Commercial
Dynamics 365 Customer Insights Data T3 Unified People - (Education Student Pricing);CFQ7TTC0N13S;001K;P1M;Monthly;Education;GBP;276,84;369,12;CFQ7TTC0N13S-001K-P1M-Monthly-Education;CFQ7TTC0N13S-001K-P1M-Monthly-Education
Dynamics 365 Customer Insights Attach - (Education Student Pricing);CFQ7TTC0N13S;15;P1Y;Monthly;Education;GBP;2906,88;3875,76;CFQ7TTC0N13S-15-P1Y-Monthly-Education;CFQ7TTC0N13S-15-P1Y-Monthly-Education
Dynamics 365 Customer Insights Data T2 Unified People - (Education Faculty Pricing);CFQ7TTC0N13S;13;P1Y;Monthly;Education;GBP;5995,08;7993,44;CFQ7TTC0N13S-13-P1Y-Monthly-Education;CFQ7TTC0N13S-13-P1Y-Monthly-Education
Dynamics 365 Customer Insights Journeys T3 Interacted People - (Non-Profit Pricing);CFQ7TTC0N13S;19;P1Y;Annual;Charity;GBP;1037,88;1153,2;CFQ7TTC0N13S-19-P1Y-Annual-Charity;CFQ7TTC0N13S-19-P1Y-Annual-Charity
Dynamics 365 Customer Insights User License;CFQ7TTC0N13S;1;P3Y;Monthly;Commercial;GBP;0;0;CFQ7TTC0N13S-1-P3Y-Monthly-Commercial;CFQ7TTC0N13S-1-P3Y-Monthly-Commercial
Dynamics 365 Customer Insights Data T1 Unified People;CFQ7TTC0N13S;9;P3Y;Triennial;Commercial;GBP;41523,3;55364,4;CFQ7TTC0N13S-9-P3Y-Triennial-Commercial;CFQ7TTC0N13S-9-P3Y-Triennial-Commercial
Dynamics 365 Customer Insights Journeys T1 Interacted People - (Education Faculty Pricing);CFQ7TTC0N13S;000W;P3Y;Triennial;Education;GBP;2853,9;3805,2;CFQ7TTC0N13S-000W-P3Y-Triennial-Education;CFQ7TTC0N13S-000W-P3Y-Triennial-Education
Dynamics 365 Customer Insights Data T2 Unified People - (Education Student Pricing);CFQ7TTC0N13S;12;P3Y;Annual;Education;GBP;12457,8;16610,4;CFQ7TTC0N13S-12-P3Y-Annual-Education;CFQ7TTC0N13S-12-P3Y-Annual-Education
Dynamics 365 Customer Insights User License - (Non-Profit Pricing);CFQ7TTC0N13S;001F;P1Y;Annual;Charity;GBP;0;0;CFQ7TTC0N13S-001F-P1Y-Annual-Charity;CFQ7TTC0N13S-001F-P1Y-Annual-Charity
Dynamics 365 Customer Insights Data T1 Unified People - (Education Faculty Pricing);CFQ7TTC0N13S;001P;P1M;Monthly;Education;GBP;761,31;1015,08;CFQ7TTC0N13S-001P-P1M-Monthly-Education;CFQ7TTC0N13S-001P-P1M-Monthly-Education
Dynamics 365 Customer Insights Journeys T3 Interacted People - (Education Student Pricing);CFQ7TTC0N13S;18;P1Y;Annual;Education;GBP;1384,2;1845,6;CFQ7TTC0N13S-18-P1Y-Annual-Education;CFQ7TTC0N13S-18-P1Y-Annual-Education
Dynamics 365 Customer Insights Data T2 Unified People - (Education Faculty Pricing);CFQ7TTC0N13S;13;P3Y;Triennial;Education;GBP;17128,8;22838,4;CFQ7TTC0N13S-13-P3Y-Triennial-Education;CFQ7TTC0N13S-13-P3Y-Triennial-Education
Dynamics 365 Customer Insights User License - (Education Student Pricing);CFQ7TTC0N13S;001C;P1M;Monthly;Education;GBP;0;0;CFQ7TTC0N13S-001C-P1M-Monthly-Education;CFQ7TTC0N13S-001C-P1M-Monthly-Education
Dynamics 365 Customer Insights Journeys T1 Interacted People - (Non-Profit Pricing);CFQ7TTC0N13S;000X;P3Y;Triennial;Charity;GBP;1558,44;1731,6;CFQ7TTC0N13S-000X-P3Y-Triennial-Charity;CFQ7TTC0N13S-000X-P3Y-Triennial-Charity
Dynamics 365 Customer Insights Data T3 Unified People - (Education Faculty Pricing);CFQ7TTC0N13S;001L;P3Y;Triennial;Education;GBP;11418,3;15224,4;CFQ7TTC0N13S-001L-P3Y-Triennial-Education;CFQ7TTC0N13S-001L-P3Y-Triennial-Education
Dynamics 365 Customer Insights - (Education Faculty Pricing);CFQ7TTC0N13S;000R;P1Y;Monthly;Education;GBP;6794,52;9059,4;CFQ7TTC0N13S-000R-P1Y-Monthly-Education;CFQ7TTC0N13S-000R-P1Y-Monthly-Education
Dynamics 365 Customer Insights Journeys T3 Interacted People - (Education Faculty Pricing);CFQ7TTC0N13S;001B;P3Y;Triennial;Education;GBP;5710,5;7614;CFQ7TTC0N13S-001B-P3Y-Triennial-Education;CFQ7TTC0N13S-001B-P3Y-Triennial-Education
Dynamics 365 Customer Insights Journeys T3 Interacted People - (Non-Profit Pricing);CFQ7TTC0N13S;19;P3Y;Monthly;Charity;GBP;3269,16;3632,76;CFQ7TTC0N13S-19-P3Y-Monthly-Charity;CFQ7TTC0N13S-19-P3Y-Monthly-Charity
Dynamics 365 Customer Insights Data T3 Unified People - (Education Faculty Pricing);CFQ7TTC0N13S;001L;P1Y;Monthly;Education;GBP;3996,36;5328,48;CFQ7TTC0N13S-001L-P1Y-Monthly-Education;CFQ7TTC0N13S-001L-P1Y-Monthly-Education
Dynamics 365 Customer Insights Data T1 Unified People - (Non-Profit Pricing);CFQ7TTC0N13S;001Q;P3Y;Triennial;Charity;GBP;12457,8;13842;CFQ7TTC0N13S-001Q-P3Y-Triennial-Charity;CFQ7TTC0N13S-001Q-P3Y-Triennial-Charity
Dynamics 365 Customer Insights Data T3 Unified People - (Non-Profit Pricing);CFQ7TTC0N13S;001M;P1Y;Annual;Charity;GBP;2075,76;2306,4;CFQ7TTC0N13S-001M-P1Y-Annual-Charity;CFQ7TTC0N13S-001M-P1Y-Annual-Charity
Dynamics 365 Customer Insights Journeys T1 Interacted People - (Education Faculty Pricing);CFQ7TTC0N13S;000W;P1M;Monthly;Education;GBP;95,13;126,84;CFQ7TTC0N13S-000W-P1M-Monthly-Education;CFQ7TTC0N13S-000W-P1M-Monthly-Education
Dynamics 365 Customer Insights Journeys T1 Interacted People - (Education Student Pricing);CFQ7TTC0N13S;000N;P1Y;Annual;Education;GBP;692,1;922,8;CFQ7TTC0N13S-000N-P1Y-Annual-Education;CFQ7TTC0N13S-000N-P1Y-Annual-Education
Dynamics 365 Customer Insights Journeys T2 Interacted People (Educational Student Pricing);CFQ7TTC0N13S;000Q;P1Y;Monthly;Education;GBP;930,36;1163,04;CFQ7TTC0N13S-000Q-P1Y-Monthly-Education;CFQ7TTC0N13S-000Q-P1Y-Monthly-Education
Dynamics 365 Customer Insights User License - (Education Faculty Pricing);CFQ7TTC0N13S;001D;P3Y;Monthly;Education;GBP;0;0;CFQ7TTC0N13S-001D-P3Y-Monthly-Education;CFQ7TTC0N13S-001D-P3Y-Monthly-Education
